Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Seats,Price,New Price in Lakhs,Mileage in km/kg,Engine in CC,Power in bhp,Diesel Fuel,Petrol Fuel,Manual Transmission,Automatic Transmission,Kilometers per year
4876,Hyundai i20 Sportz Option 1.2,Delhi,2015,36000,Second,5.0,4.95,23.281830466830467,24.8,1197,81.83,0,1,1,0,3600.0
4877,Tata Nexon 1.2 Revotron XZ Plus,Coimbatore,2018,17477,First,5.0,9.62,11.13,22.666666666666668,1198,108.5,0,1,1,0,2496.714285714286
4878,Hyundai i20 Sportz 1.2,Coimbatore,2016,16725,First,5.0,6.79,23.281830466830467,24.8,1197,81.83,0,1,1,0,1858.3333333333333
4879,Maruti Swift Dzire ZXI,Mumbai,2014,48241,First,5.0,4.5,23.281830466830467,25.46666666666667,1197,85.8,0,1,1,0,4385.545454545455
4880,Maruti Wagon R LXI,Kochi,2014,52431,First,5.0,3.01,4.59,30.0,998,67.04,0,1,1,0,4766.454545454545
4881,Hyundai i20 Sportz 1.4 CRDi,Bangalore,2012,68000,First,5.0,4.4,23.281830466830467,25.76470588235294,1396,88.76,1,0,1,0,5230.7692307692305
4882,Toyota Fortuner 4x2 AT,Hyderabad,2012,158000,First,7.0,17.49,23.281830466830467,14.764705882352942,2982,168.5,1,0,0,1,12153.846153846154
4883,Hyundai i10 Sportz,Coimbatore,2014,31446,First,5.0,4.66,23.281830466830467,27.146666666666665,1197,78.9,0,1,1,0,2858.7272727272725
4884,Hyundai Grand i10 Asta,Chennai,2015,25000,First,5.0,5.5,23.281830466830467,25.2,1197,82.0,0,1,1,0,2500.0
4885,Hyundai i20 Asta 1.2,Ahmedabad,2016,57000,First,5.0,6.0,23.281830466830467,24.8,1197,81.83,0,1,1,0,6333.333333333333
4887,Maruti Vitara Brezza ZDi Plus,Kochi,2018,57078,First,5.0,10.19,11.58,28.58823529411765,1248,88.5,1,0,1,0,8154.0
4888,Honda Amaze S i-Dtech,Kochi,2016,47471,First,5.0,5.25,23.281830466830467,30.35294117647059,1498,98.6,1,0,1,0,5274.555555555556
4889,Mercedes-Benz M-Class ML 250 CDI,Hyderabad,2014,50000,First,5.0,45.0,23.281830466830467,17.95294117647059,2143,203.2,1,0,0,1,4545.454545454545
4890,Hyundai i20 Sportz Diesel,Ahmedabad,2010,62000,First,5.0,2.7,23.281830466830467,27.058823529411764,1396,90.0,1,0,1,0,4133.333333333333
4891,Hyundai i10 Era,Coimbatore,2013,65807,First,5.0,3.39,23.281830466830467,26.41333333333333,1086,68.05,0,1,1,0,5483.916666666667
4892,Maruti Swift Dzire VDI,Hyderabad,2014,81768,First,5.0,5.69,23.281830466830467,31.28235294117647,1248,74.0,1,0,1,0,7433.454545454545
4893,BMW Z4 2009-2013 Roadster 2.5i,Kochi,2018,9952,First,2.0,58.54,23.281830466830467,13.826666666666666,2979,306.0,0,1,0,1,1421.7142857142858
4894,Maruti Baleno Alpha Diesel,Hyderabad,2017,24000,First,5.0,8.4,10.63,32.22352941176471,1248,74.0,1,0,1,0,3000.0
4895,Chevrolet Beat Diesel,Hyderabad,2012,72921,First,5.0,2.5,23.281830466830467,29.929411764705886,936,57.6,1,0,1,0,5609.307692307692
4896,Honda Brio V MT,Pune,2012,59000,First,5.0,3.25,23.281830466830467,25.866666666666664,1198,86.8,0,1,1,0,4538.461538461538
4897,Ford Figo Diesel Titanium,Mumbai,2014,33000,Second,5.0,3.25,23.281830466830467,23.529411764705884,1399,68.05,1,0,1,0,3000.0
4898,Maruti Celerio VXI AT,Pune,2016,36789,First,5.0,4.25,23.281830466830467,30.8,998,67.04,0,1,0,1,4087.6666666666665
4899,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Jaipur,2014,41000,First,5.0,18.5,23.281830466830467,17.458823529411767,2143,170.0,1,0,0,1,3727.2727272727275
4901,Honda Brio S MT,Jaipur,2015,46650,First,5.0,4.25,23.281830466830467,25.866666666666664,1198,86.8,0,1,1,0,4665.0
4902,Maruti Baleno Alpha CVT,Mumbai,2018,3000,First,5.0,8.85,10.3,28.53333333333333,1197,83.1,0,1,0,1,428.57142857142856
4903,Hyundai EON Sportz,Coimbatore,2014,14799,First,5.0,4.14,23.281830466830467,28.133333333333336,814,55.2,0,1,1,0,1345.3636363636363
4905,Hyundai i20 1.4 CRDi Sportz,Hyderabad,2015,68525,First,5.0,7.0,23.281830466830467,27.058823529411764,1396,90.0,1,0,1,0,6852.5
4906,Ford Endeavour 3.2 Titanium AT 4X4,Hyderabad,2018,15000,First,7.0,33.0,23.281830466830467,12.83529411764706,3198,197.0,1,0,0,1,2142.8571428571427
4907,Honda City i-VTEC VX,Ahmedabad,2017,29000,First,5.0,10.0,12.68,23.2,1497,117.3,0,1,1,0,3625.0
4908,Maruti SX4 ZDI,Kochi,2012,77407,Second,5.0,3.53,23.281830466830467,25.294117647058822,1248,88.8,1,0,1,0,5954.384615384615
4909,Chevrolet Optra Magnum 1.6 LS Petrol,Jaipur,2007,118000,First,5.0,1.35,23.281830466830467,17.2,1598,102.5,0,1,1,0,6555.555555555556
4910,Volkswagen Vento Diesel Highline,Delhi,2013,75000,First,5.0,4.5,23.281830466830467,24.16470588235294,1598,103.6,1,0,1,0,6250.0
4911,Honda City V MT,Pune,2012,69000,First,5.0,4.9,23.281830466830467,22.400000000000002,1497,116.3,0,1,1,0,5307.692307692308
4912,Hyundai Creta 1.6 CRDi SX Option,Kochi,2016,52553,First,5.0,12.26,23.281830466830467,23.14117647058824,1582,126.2,1,0,1,0,5839.222222222223
4913,Hyundai Xcent 1.1 CRDi SX,Mumbai,2014,58000,Second,5.0,3.99,23.281830466830467,28.705882352941174,1120,71.0,1,0,1,0,5272.727272727273
4914,Mercedes-Benz GLC 220d 4MATIC Style,Mumbai,2017,24000,First,5.0,46.95,59.77,21.058823529411764,2143,170.0,1,0,0,1,3000.0
4915,Ford Figo Diesel EXI,Hyderabad,2015,65542,First,5.0,3.8,23.281830466830467,23.529411764705884,1399,68.0,1,0,1,0,6554.2
4916,Volkswagen Jetta 2007-2011 2.0 TDI Trendline,Ahmedabad,2013,68008,Second,5.0,6.75,23.281830466830467,17.647058823529413,1896,105.0,1,0,1,0,5667.333333333333
4917,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,22251,First,7.0,8.75,23.281830466830467,21.752941176470586,1493,100.0,1,0,1,0,2781.375
4918,Ford Ecosport 1.5 Ti VCT MT Titanium,Chennai,2013,55000,Second,5.0,5.2,23.281830466830467,21.066666666666666,1499,110.0,0,1,1,0,4583.333333333333
4919,Hyundai Verna 1.6 SX VTVT (O),Kochi,2017,19387,First,5.0,8.42,23.281830466830467,22.8,1591,121.3,0,1,1,0,2423.375
4921,Hyundai i20 Sportz 1.2,Mumbai,2016,24001,First,5.0,5.75,23.281830466830467,24.8,1197,81.83,0,1,1,0,2666.777777777778
4922,Audi A4 New 2.0 TDI Multitronic,Kolkata,2008,17000,First,5.0,9.75,23.281830466830467,17.88235294117647,1968,140.8,1,0,0,1,1000.0
4923,Nissan Micra Active XV S,Delhi,2015,28500,First,5.0,3.5,23.281830466830467,25.986666666666665,1198,67.04,0,1,1,0,2850.0
4924,Mercedes-Benz M-Class ML 250 CDI,Jaipur,2014,66000,First,5.0,30.0,23.281830466830467,17.95294117647059,2143,203.2,1,0,0,1,6000.0
4925,Land Rover Discovery Sport TD4 S,Delhi,2017,22000,First,5.0,35.0,23.281830466830467,15.094117647058823,2179,147.5,1,0,0,1,2750.0
4926,Hyundai Creta 1.6 SX Option Executive,Coimbatore,2018,44383,First,5.0,13.25,17.7,21.066666666666666,1591,121.3,0,1,1,0,6340.428571428572
4927,Skoda Rapid 1.6 TDI Active,Mumbai,2013,45000,First,5.0,3.65,23.281830466830467,24.11764705882353,1598,103.5,1,0,1,0,3750.0
4928,Maruti Swift Dzire VDI,Jaipur,2015,58000,First,5.0,5.25,23.281830466830467,27.52941176470588,1248,74.0,1,0,1,0,5800.0
4929,Hyundai Creta 1.6 SX,Delhi,2016,69000,First,5.0,9.7,14.23,21.066666666666666,1591,121.3,0,1,1,0,7666.666666666667
4930,Hyundai Grand i10 CRDi Sportz,Coimbatore,2017,60993,First,5.0,5.21,23.281830466830467,28.235294117647058,1120,70.0,1,0,1,0,7624.125
4931,Mahindra TUV 300 T8,Pune,2016,67000,First,7.0,6.3,23.281830466830467,21.752941176470586,1493,100.0,1,0,1,0,7444.444444444444
4932,Hyundai Grand i10 CRDi Sportz,Kochi,2014,51134,First,5.0,4.72,23.281830466830467,28.235294117647058,1120,70.0,1,0,1,0,4648.545454545455
4933,BMW X5 xDrive 30d,Chennai,2011,55000,Second,5.0,28.0,23.281830466830467,13.76470588235294,2993,245.0,1,0,0,1,3928.5714285714284
4934,Maruti Dzire AMT VDI,Coimbatore,2018,25082,First,5.0,8.37,9.62,33.411764705882355,1248,73.75,1,0,0,1,3583.1428571428573
4935,Toyota Fortuner 4x4 MT,Delhi,2012,68350,First,7.0,14.0,23.281830466830467,14.764705882352942,2982,168.5,1,0,1,0,5257.692307692308
4936,Audi A6 2011-2015 35 TDI Technology,Hyderabad,2015,50000,First,5.0,36.0,23.281830466830467,20.8,1968,174.33,1,0,0,1,5000.0
4937,Honda Jazz 1.5 V i DTEC,Pune,2015,97000,First,5.0,6.4,23.281830466830467,32.11764705882353,1498,98.6,1,0,1,0,9700.0
4938,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2015,56238,First,7.0,51.69,23.281830466830467,13.329411764705883,4134,335.2,1,0,0,1,5623.8
4939,Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,Jaipur,2014,72618,First,7.0,8.0,23.281830466830467,14.176470588235295,2179,120.0,1,0,1,0,6601.636363636364
4940,Chevrolet Cruze LTZ,Hyderabad,2012,62005,First,5.0,9.8,23.281830466830467,21.529411764705884,1991,147.9,1,0,1,0,4769.615384615385
4941,Chevrolet Beat Diesel LT,Hyderabad,2012,61250,First,5.0,2.7,23.281830466830467,29.929411764705886,936,57.6,1,0,1,0,4711.538461538462
4942,Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469,First,5.0,24.37,53.14,21.47058823529412,1968,187.74,1,0,0,1,2588.090909090909
4943,Skoda Rapid 1.6 MPI AT Style,Kochi,2018,21488,First,5.0,9.72,23.281830466830467,19.066666666666666,1598,103.52,0,1,0,1,3069.714285714286
4944,Maruti Swift Dzire VDI,Pune,2014,197000,First,5.0,5.0,23.281830466830467,27.52941176470588,1248,74.0,1,0,1,0,17909.090909090908
4945,Toyota Fortuner 3.0 Diesel,Pune,2009,138205,Second,7.0,10.5,23.281830466830467,13.529411764705882,2982,171.0,1,0,1,0,8637.8125
4946,Maruti Swift VDI,Jaipur,2012,160000,Second,5.0,3.9,23.281830466830467,26.941176470588236,1248,74.0,1,0,1,0,12307.692307692309
4947,Honda City 1.5 V MT Exclusive,Coimbatore,2012,67590,First,5.0,5.65,23.281830466830467,22.666666666666668,1497,118.0,0,1,1,0,5199.2307692307695
4948,Mercedes-Benz M-Class ML 250 CDI,Mumbai,2012,52000,First,5.0,29.95,23.281830466830467,17.95294117647059,2143,203.2,1,0,0,1,4000.0
4949,Maruti Swift Ldi BSIII,Bangalore,2008,100000,Second,5.0,3.0,23.281830466830467,20.941176470588236,1248,75.0,1,0,1,0,5882.35294117647
4950,Ford Aspire Titanium Diesel,Kolkata,2017,60048,First,5.0,6.0,8.91,30.705882352941178,1498,99.0,1,0,1,0,7506.0
4951,Hyundai i10 Sportz,Mumbai,2009,48000,First,5.0,2.11,23.281830466830467,27.146666666666665,1197,78.9,0,1,1,0,3000.0
4953,Maruti Alto LXi,Jaipur,2011,100000,First,5.0,1.5,23.281830466830467,26.266666666666666,796,46.3,0,1,1,0,7142.857142857143
4955,Maruti Swift VXI BSIV,Bangalore,2006,80010,Second,5.0,2.85,23.281830466830467,27.2,1197,81.8,0,1,1,0,4211.0526315789475
4956,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Coimbatore,2017,26493,First,5.0,33.64,23.281830466830467,22.67058823529412,2143,170.0,1,0,0,1,3311.625
4957,Tata Indica V2 DLE BSIII,Hyderabad,2011,96000,Second,5.0,0.91,23.281830466830467,21.03529411764706,1396,52.8,1,0,1,0,6857.142857142857
4958,Maruti Alto 800 VXI,Jaipur,2014,45700,Second,5.0,2.42,23.281830466830467,30.319999999999997,796,47.3,0,1,1,0,4154.545454545455
4959,Skoda Superb 2.8 V6 AT,Kolkata,2005,13000,First,5.0,3.25,23.281830466830467,12.4,2771,193.1,0,1,0,1,650.0
4960,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,38000,First,5.0,2.8,23.281830466830467,21.959999999999997,1198,73.9,0,1,1,0,3166.6666666666665
4961,Maruti Dzire AMT ZXI Plus,Coimbatore,2019,8018,First,5.0,8.3,10.26,29.333333333333332,1197,81.8,0,1,0,1,1336.3333333333333
4962,Mahindra Scorpio VLX,Bangalore,2010,144400,Third,8.0,5.25,23.281830466830467,14.176470588235295,2179,120.0,1,0,1,0,9626.666666666666
4963,Maruti Swift Vdi BSIII,Jaipur,2010,152000,First,5.0,2.9,23.281830466830467,20.941176470588236,1248,75.0,1,0,1,0,10133.333333333334
4964,BMW 3 Series 320d Prestige,Pune,2013,71000,First,5.0,15.0,23.281830466830467,22.211764705882352,1995,184.0,1,0,0,1,5916.666666666667
4965,Tata Nano STD SE,Jaipur,2012,80000,Second,4.0,0.53,23.281830466830467,33.86666666666667,624,37.5,0,1,1,0,6153.846153846154
4966,Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2014,87143,First,8.0,12.5,23.281830466830467,15.282352941176471,2494,100.0,1,0,1,0,7922.090909090909
4967,Honda Brio S Option MT,Mumbai,2012,25000,First,5.0,2.75,23.281830466830467,24.53333333333333,1198,86.8,0,1,1,0,1923.076923076923
4968,Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,2000,First,5.0,5.0,6.94,31.786666666666665,1199,83.83,0,1,0,1,285.7142857142857
4969,Mahindra Scorpio SLE BSIV,Kochi,2014,45239,First,8.0,7.09,23.281830466830467,14.176470588235295,2179,120.0,1,0,1,0,4112.636363636364
4970,BMW 5 Series 2003-2012 525d,Hyderabad,2011,101999,First,5.0,19.99,23.281830466830467,19.68235294117647,1995,218.0,1,0,0,1,7285.642857142857
4971,Toyota Corolla Altis D-4D GL,Mumbai,2014,74219,First,5.0,10.75,23.281830466830467,25.211764705882352,1364,87.2,1,0,1,0,6747.181818181818
4972,Honda City i VTEC CVT VX,Mumbai,2016,25000,First,5.0,9.45,23.281830466830467,24.0,1497,117.3,0,1,0,1,2777.777777777778
4973,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,First,5.0,2.9,15.59,25.88235294117647,1582,126.2,1,0,1,0,6447.411764705882
4974,Maruti Swift Dzire VDI Optional,Kolkata,2015,36000,First,5.0,4.7,23.281830466830467,31.28235294117647,1248,74.0,1,0,1,0,3600.0
4975,Maruti Ciaz ZXi,Coimbatore,2016,41810,First,5.0,7.11,23.281830466830467,27.64,1373,91.1,0,1,1,0,4645.555555555556
4976,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,93321,First,5.0,6.25,23.281830466830467,26.705882352941178,1498,89.84,1,0,1,0,8483.727272727272
4977,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,81000,First,5.0,2.2,23.281830466830467,27.893333333333334,998,67.1,0,1,1,0,5785.714285714285
4978,Honda Amaze V CVT Petrol,Kochi,2019,25717,First,5.0,8.86,9.47,25.333333333333332,1199,88.76,0,1,0,1,4286.166666666667
4979,Mahindra XUV500 W6 2WD,Delhi,2015,37000,First,7.0,9.3,23.281830466830467,17.764705882352942,2179,140.0,1,0,1,0,3700.0
4980,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,56380,First,7.0,7.57,23.281830466830467,21.752941176470586,1493,100.0,1,0,1,0,7047.5
4981,Honda Jazz VX,Chennai,2017,8000,First,5.0,7.9,9.1,24.266666666666666,1199,88.7,0,1,1,0,1000.0
4982,Maruti Swift VXI BSIII W/ ABS,Kochi,2018,14589,First,5.0,5.65,23.281830466830467,21.46666666666667,1298,88.2,0,1,1,0,2084.1428571428573
4983,Volkswagen Polo Petrol Highline 1.2L,Delhi,2013,65088,First,5.0,3.25,23.281830466830467,21.959999999999997,1198,73.9,0,1,1,0,5424.0
4984,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,First,5.0,16.27,19.18,24.11764705882353,1582,126.2,1,0,1,0,4144.0
4985,Chevrolet Beat LS,Coimbatore,2011,64831,First,5.0,3.21,23.281830466830467,24.8,1199,79.4,0,1,1,0,4630.785714285715
4986,Honda Amaze VX i-DTEC,Kolkata,2013,38001,First,5.0,3.9,23.281830466830467,30.35294117647059,1498,98.6,1,0,1,0,3166.75
4987,Mercedes-Benz E-Class 230 E AT,Mumbai,2008,77000,Second,5.0,6.5,23.281830466830467,13.333333333333334,2496,157.7,0,1,0,1,4529.411764705882
4988,BMW 5 Series 530d M Sport,Hyderabad,2016,27000,First,5.0,48.0,78.31,21.870588235294118,2993,265.0,1,0,0,1,3000.0
4989,Audi A3 35 TDI Premium Plus,Mumbai,2016,39000,First,5.0,18.9,42.89,23.976470588235294,1968,143.0,1,0,0,1,4333.333333333333
4990,Maruti Swift Dzire VDI,Pune,2015,131000,First,5.0,3.6,23.281830466830467,31.28235294117647,1248,74.0,1,0,1,0,13100.0
4991,Maruti Swift Dzire VDI,Kolkata,2015,43000,First,5.0,5.5,23.281830466830467,31.28235294117647,1248,74.0,1,0,1,0,4300.0
4992,Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,68000,Second,7.0,7.0,23.281830466830467,15.058823529411766,2494,102.0,1,0,1,0,4857.142857142857
4993,BMW X3 xDrive20d,Bangalore,2016,45165,First,5.0,41.75,23.281830466830467,18.929411764705883,1995,184.0,1,0,0,1,5018.333333333333
4994,BMW 5 Series 2003-2012 525d,Hyderabad,2007,120000,First,5.0,10.5,23.281830466830467,19.68235294117647,1995,218.0,1,0,0,1,6666.666666666667
4995,Mahindra XUV500 W8 2WD,Coimbatore,2014,86091,First,7.0,10.09,23.281830466830467,17.764705882352942,2179,140.0,1,0,1,0,7826.454545454545
4996,Honda City 1.5 S MT,Delhi,2009,71499,First,5.0,3.0,23.281830466830467,22.666666666666668,1497,118.0,0,1,1,0,4468.6875
4997,Force One LX 4x4,Chennai,2014,50000,First,7.0,12.0,23.281830466830467,20.0,2200,139.01,1,0,1,0,4545.454545454545
4998,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,First,5.0,4.91,9.56,23.694117647058825,1498,88.0,1,0,1,0,6600.0
4999,Honda Jazz S,Kolkata,2010,45000,First,5.0,2.0,23.281830466830467,21.333333333333332,1198,90.0,0,1,1,0,3000.0
5000,Toyota Etios Liva GD SP,Hyderabad,2015,69189,First,5.0,5.3,23.281830466830467,27.75294117647059,1364,67.06,1,0,1,0,6918.9
5001,Nissan Terrano XV Premium 110 PS,Mumbai,2014,40206,First,5.0,7.22,23.281830466830467,22.364705882352943,1461,108.5,1,0,1,0,3655.090909090909
5002,BMW X3 xDrive 20d xLine,Kochi,2017,36723,First,5.0,32.57,64.76,21.83529411764706,1995,190.0,1,0,0,1,4590.375
5003,Hyundai i20 1.2 Magna,Mumbai,2010,57500,First,5.0,2.75,23.281830466830467,24.666666666666668,1197,80.0,0,1,1,0,3833.3333333333335
5005,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2011,52000,First,5.0,3.75,23.281830466830467,20.941176470588236,1399,68.0,1,0,1,0,3714.285714285714
5006,Honda City 1.5 V AT,Kochi,2014,60952,First,5.0,5.91,23.281830466830467,22.400000000000002,1497,118.0,0,1,0,1,5541.090909090909
5007,Maruti Swift VDI BSIV,Chennai,2013,87192,First,5.0,4.35,23.281830466830467,29.647058823529413,1248,74.0,1,0,1,0,7266.0
5008,Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,58000,First,5.0,3.25,23.281830466830467,28.235294117647058,1120,70.0,1,0,1,0,5272.727272727273
5009,Audi Q7 45 TDI Quattro Technology,Pune,2017,59500,First,7.0,68.0,99.92,17.352941176470587,2967,245.0,1,0,0,1,7437.5
5010,Volkswagen Ameo 1.2 MPI Highline 16 Alloy,Mumbai,2016,16650,First,5.0,5.5,23.281830466830467,22.666666666666668,1198,74.0,0,1,1,0,1850.0
5011,Honda City i VTEC CVT VX,Kochi,2018,34696,First,5.0,12.08,23.281830466830467,24.0,1497,117.3,0,1,0,1,4956.571428571428
5012,Maruti Baleno Alpha 1.3,Kochi,2018,42243,First,5.0,7.48,23.281830466830467,32.22352941176471,1248,74.0,1,0,1,0,6034.714285714285
5013,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,57824,First,5.0,5.5,23.281830466830467,28.235294117647058,1120,70.0,1,0,1,0,6424.888888888889
5014,Maruti Swift Dzire VDi,Jaipur,2011,110000,First,5.0,3.5,23.281830466830467,22.705882352941178,1248,73.9,1,0,1,0,7857.142857142857
5016,Land Rover Freelander 2 TD4 HSE,Delhi,2013,72000,First,5.0,15.5,23.281830466830467,0.0,2179,115.0,1,0,0,1,6000.0
5017,Toyota Fortuner 3.0 Diesel,Hyderabad,2013,63455,First,7.0,19.0,23.281830466830467,13.529411764705882,2982,171.0,1,0,1,0,5287.916666666667
5018,Honda Jazz VX Diesel,Hyderabad,2017,17151,First,5.0,8.4,11.05,32.11764705882353,1498,98.6,1,0,1,0,2143.875
5019,Maruti Vitara Brezza LDi Option,Pune,2016,31001,First,5.0,7.25,23.281830466830467,28.58823529411765,1248,88.5,1,0,1,0,3444.5555555555557
5020,Maruti Swift Dzire VDI,Kolkata,2014,42109,First,5.0,4.25,23.281830466830467,27.52941176470588,1248,74.0,1,0,1,0,3828.090909090909
5021,Skoda Rapid 1.5 TDI AT Elegance,Delhi,2015,55000,Second,5.0,5.7,23.281830466830467,25.482352941176472,1498,103.52,1,0,0,1,5500.0
5022,Land Rover Freelander 2 TD4 SE,Hyderabad,2013,46000,Second,5.0,26.0,23.281830466830467,0.0,2179,115.0,1,0,0,1,3833.3333333333335
5023,Maruti Alto 800 LXI,Hyderabad,2013,30852,First,5.0,2.49,23.281830466830467,30.319999999999997,796,47.3,0,1,1,0,2571.0
5024,Volkswagen Polo Petrol Highline 1.2L,Pune,2011,65000,Second,5.0,3.0,23.281830466830467,21.959999999999997,1198,73.9,0,1,1,0,4642.857142857143
5025,Honda City i DTEC SV,Delhi,2015,65000,First,5.0,5.95,23.281830466830467,30.58823529411765,1498,98.6,1,0,1,0,6500.0
5026,Maruti Swift Dzire LDI,Delhi,2013,72000,First,5.0,2.69,23.281830466830467,27.52941176470588,1248,74.0,1,0,1,0,6000.0
5027,Audi A4 2.0 TDI 177 Bhp Technology Edition,Bangalore,2014,29000,First,5.0,26.0,23.281830466830467,20.129411764705882,1968,174.33,1,0,0,1,2636.3636363636365
5028,Honda City i VTEC VX,Kolkata,2015,32000,First,5.0,5.5,23.281830466830467,23.733333333333334,1497,117.3,0,1,1,0,3200.0
5029,Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2016,29875,First,5.0,4.85,23.281830466830467,24.213333333333335,1196,86.8,0,1,1,0,3319.4444444444443
5030,Maruti Vitara Brezza LDi,Kochi,2018,32539,First,5.0,8.39,8.63,28.58823529411765,1248,88.5,1,0,1,0,4648.428571428572
5031,Renault Duster 110PS Diesel RxL,Hyderabad,2015,83090,First,5.0,7.99,23.281830466830467,22.364705882352943,1461,108.45,1,0,1,0,8309.0
5032,Hyundai i20 Active 1.4 SX,Hyderabad,2016,62679,First,5.0,6.95,23.281830466830467,24.929411764705886,1396,88.73,1,0,1,0,6964.333333333333
5033,Mahindra Logan Petrol 1.4 GLE,Mumbai,2010,93000,First,5.0,1.5,23.281830466830467,20.933333333333334,1390,75.0,0,1,1,0,6200.0
5034,Honda City ZX GXi,Mumbai,2006,44000,First,5.0,1.55,23.281830466830467,23.599999999999998,1497,78.0,0,1,1,0,2315.7894736842104
5035,Ford Figo Petrol EXI,Bangalore,2010,78400,Second,5.0,2.75,23.281830466830467,20.8,1196,70.0,0,1,1,0,5226.666666666667
5036,Renault Duster Petrol RxL,Mumbai,2014,71300,First,5.0,4.25,23.281830466830467,17.413333333333334,1598,102.53,0,1,1,0,6481.818181818182
5037,Hyundai i10 Sportz 1.2,Kolkata,2015,18000,First,5.0,2.85,23.281830466830467,27.146666666666665,1197,78.9,0,1,1,0,1800.0
5038,Land Rover Discovery Sport TD4 HSE 7S,Coimbatore,2019,24013,First,7.0,56.14,69.22,15.07058823529412,1999,148.31,1,0,0,1,4002.1666666666665
5039,Audi Q5 2008-2012 2.0 TFSI Quattro,Ahmedabad,2009,99100,Second,5.0,10.0,23.281830466830467,12.986666666666666,1984,208.0,0,1,0,1,6193.75
5040,Maruti Versa DX2 BS II,Mumbai,2003,62000,Second,8.0,1.25,23.281830466830467,15.066666666666668,1298,83.1,0,1,1,0,2818.181818181818
5041,Maruti Swift Dzire ZDI,Kolkata,2017,14000,First,5.0,7.5,23.281830466830467,31.28235294117647,1248,74.0,1,0,1,0,1750.0
5042,Audi A4 2.0 TDI Premium Sport Limited Edition,Coimbatore,2015,44811,First,5.0,25.81,23.281830466830467,20.129411764705882,1968,174.33,1,0,0,1,4481.1
5043,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2014,44000,First,5.0,4.3,23.281830466830467,21.959999999999997,1198,74.0,0,1,1,0,4000.0
5044,Toyota Fortuner 3.0 Diesel,Chennai,2010,136000,Second,7.0,11.0,23.281830466830467,13.529411764705882,2982,171.0,1,0,1,0,9066.666666666666
5045,Toyota Fortuner 3.0 Diesel,Jaipur,2010,144113,Second,7.0,11.75,23.281830466830467,13.529411764705882,2982,171.0,1,0,1,0,9607.533333333333
5046,Honda Accord 2.4 MT,Coimbatore,2012,94989,First,5.0,6.58,23.281830466830467,17.066666666666666,2354,177.6,0,1,1,0,7306.846153846154
5047,Maruti Swift ZDi,Chennai,2012,58133,First,5.0,4.8,23.281830466830467,26.941176470588236,1248,74.0,1,0,1,0,4471.7692307692305
5048,Skoda Fabia 1.2 MPI Classic,Pune,2008,61000,Second,5.0,1.65,23.281830466830467,23.333333333333332,1198,70.0,0,1,1,0,3588.235294117647
5049,Jeep Compass 2.0 Sport,Kolkata,2017,27000,First,5.0,15.0,18.45,20.117647058823533,1956,170.0,1,0,1,0,3375.0
